,EvalCount,0,0.75,0.25,EvalCount,1,0.75,0.25,EvalCount,2,0.75,0.25,EvalCount,0,0,0,0,0,0
73,888.0,0.00085902225,0.001945719,0.0006401713,888.0,36.7148,106.516925,25.227545,888,26.214509999999997,33.0402025,22.80859,888,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
74,900.0,0.00082535205,0.00158003525,0.0006401713,900.0,34.523920000000004,96.09902749999999,24.6928025,900,25.557969999999997,32.1704125,22.0558425,900,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
75,912.0,0.0007546573,0.00155798625,0.000624526375,912.0,34.523920000000004,96.09902749999999,23.4306975,912,24.821495,31.7141575,21.591517500000002,912,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
76,924.0,0.0007377709499999999,0.00145440775,0.000478942975,924.0,31.930415,95.5176025,23.3879925,924,24.287284999999997,31.2829075,21.3871225,924,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
77,936.0,0.00068411545,0.001280975,0.000478942975,936.0,31.047055,95.5176025,22.984927499999998,936,23.702925,31.00541,21.303295,936,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
78,948.0,0.00063040115,0.0010986805,0.000461171225,948.0,30.375175,95.0443025,21.9203075,948,22.77769,28.03364,21.303295,948,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
79,960.0,0.00055142665,0.0010986805,0.00030800170000000004,960.0,30.154815,94.626215,21.892857499999998,960,22.492395000000002,27.35943,20.822455,960,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
80,972.0,0.00055142665,0.0010986805,0.00030800170000000004,972.0,27.988265,93.2722175,21.527675000000002,972,21.717845,27.226595,20.804375,972,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
81,984.0,0.0005187631,0.0010986805,0.00030800170000000004,984.0,27.227075,93.2722175,21.3697975,984,21.37322,25.106344999999997,20.804375,984,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
82,996.0,0.00048144059999999996,0.00104177625,0.00030800170000000004,996.0,26.96821,93.2722175,21.3697975,996,21.235574999999997,25.106344999999997,20.5658225,996,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
83,1008.0,0.0004485507,0.0008591517,0.000269163275,1008.0,26.96821,92.9417325,21.1909975,1008,21.235574999999997,25.074324999999998,20.3495825,1008,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
84,1020.0,0.00037475705,0.0008447249749999999,0.000269163275,1020.0,26.374769999999998,83.8179475,20.787422499999998,1020,20.86487,25.074324999999998,20.090877499999998,1020,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
85,1032.0,0.0003647361,0.0007254864249999999,0.00023425145,1032.0,25.691775,83.7913425,20.747867499999998,1032,20.86487,25.074324999999998,19.962442499999998,1032,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
86,1044.0,0.00034220965,0.0006529783,0.000229047575,1044.0,24.324334999999998,81.9181875,20.662555,1044,20.7402,24.232499999999998,19.7329775,1044,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
87,1056.0,0.0003391191,0.000647173025,0.0001662474,1056.0,24.11099,81.9181875,20.662555,1056,20.710684999999998,23.9512075,19.686297500000002,1056,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
88,1068.0,0.0002635203,0.00062008175,0.00016244815,1068.0,23.250880000000002,72.2729625,20.542652500000003,1068,20.710684999999998,23.2497725,19.586597500000003,1068,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
89,1080.0,0.0002635203,0.00062008175,0.00015972157500000002,1080.0,22.053555000000003,72.2729625,20.390437499999997,1080,20.51306,23.05313,19.547127500000002,1080,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
90,1092.0,0.00025525069999999996,0.0005929709,0.00014529287500000002,1092.0,21.817205,61.9091325,19.76502,1092,20.51306,22.7003825,19.41844,1092,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
91,1104.0,0.000242932,0.000579960475,0.00014029592500000001,1104.0,21.734740000000002,61.4180275,19.4172825,1104,20.47107,22.6786375,19.39564,1104,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
92,1116.0,0.00017953405,0.0005479837000000001,0.00012546745,1116.0,21.734740000000002,61.4180275,19.3663325,1116,20.32481,22.4681475,19.27973,1116,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
93,1128.0,0.00017953405,0.0005479837000000001,0.0001134725,1128.0,20.806095,59.296565,19.3663325,1128,20.309655,22.2785225,19.27973,1128,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
94,1140.0,0.00017511274999999998,0.0005479837000000001,0.00011160590000000001,1140.0,20.744675,56.0485925,19.3663325,1140,20.197415,21.2916425,19.192845,1140,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
95,1152.0,0.00017511274999999998,0.0005479837000000001,0.000111148275,1152.0,20.598025,56.0485925,19.3034575,1152,20.170985,21.2916425,19.1729725,1152,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
96,1164.0,0.00016842415,0.0005479837000000001,0.0001036296425,1164.0,20.598025,45.6445925,19.182187499999998,1164,19.952984999999998,21.2916425,19.0819725,1164,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
97,1176.0,0.00016154625,0.000511887025,8.3974215e-05,1176.0,20.568635,45.6445925,19.0881675,1176,19.943875,21.176135,19.07932,1176,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
98,1188.0,0.0001489807,0.000511887025,8.3974215e-05,1188.0,20.52701,38.5175825,19.07909,1188,19.790185,21.176135,19.028747499999998,1188,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
99,1200.0,0.0001489807,0.00050882785,7.71038025e-05,1200.0,20.37545,38.5175825,18.9529475,1200,19.790185,20.4261725,18.92914,1200,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
100,1212.0,0.00013565055,0.00050882785,7.71038025e-05,1212.0,20.37545,38.5175825,18.947865,1212,19.771304999999998,20.2128225,18.92914,1212,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
101,1224.0,0.0001271528,0.00046555482500000003,7.71038025e-05,1224.0,20.122439999999997,38.5175825,18.947865,1224,19.535595,20.087865,18.9159875,1224,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
102,1236.0,0.00012436685,0.00043971995000000004,6.8801875e-05,1236.0,20.02561,36.9634675,18.947865,1236,19.494495,19.9430925,18.874677499999997,1236,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
103,1248.0,0.0001160465,0.00043854087500000004,6.8801875e-05,1248.0,19.973065,33.988335,18.8984625,1248,19.460255,19.7898525,18.688765,1248,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
104,1260.0,0.0001160465,0.00043848199999999997,6.8801875e-05,1260.0,19.90453,32.388665,18.787015,1260,19.405065,19.756395,18.5711375,1260,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
105,1272.0,0.0001160465,0.00040277675,5.0819125e-05,1272.0,19.882395000000002,32.388665,18.673735,1272,19.249609999999997,19.64303,18.558030000000002,1272,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
106,1284.0,9.588707e-05,0.0004010404,4.9124729999999996e-05,1284.0,19.835565000000003,32.388665,18.294515,1284,19.249609999999997,19.64303,18.4879325,1284,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
107,1296.0,9.489192e-05,0.0003999132,4.53077075e-05,1296.0,19.743364999999997,32.388665,18.280445,1296,19.20194,19.64303,18.476045,1296,1.2338e-13,6.2549e-14,3.9144e-13,4.957597500000001e-07,1.51402325e-07,4.23669675e-05
